year,date,confirm_add,confirm,heal,dead
2020,02.28,1,1,0,0
2020,02.29,2,3,0,0
2020,03.01,1,4,0,0
2020,03.02,1,5,0,0
2020,03.03,0,5,1,0
2020,03.04,0,5,1,0
2020,03.05,0,5,1,0
2020,03.06,0,5,1,0
2020,03.07,1,6,1,0
2020,03.08,1,7,1,0
2020,03.09,0,7,1,0
2020,03.10,0,7,1,0
2020,03.11,0,7,1,0
2020,03.12,5,12,4,0
2020,03.13,3,15,4,0
2020,03.14,11,26,4,0
2020,03.15,15,41,4,0
2020,03.16,12,53,4,0
2020,03.17,29,82,4,0
2020,03.18,11,93,4,0
2020,03.19,25,118,4,0
2020,03.20,46,164,4,1
2020,03.21,39,203,4,2
2020,03.22,48,251,4,2
2020,03.23,65,316,4,2
2020,03.24,51,367,4,4
2020,03.25,38,405,4,5
2020,03.26,70,475,4,6
2020,03.27,110,585,4,8
2020,03.28,132,717,4,12
2020,03.29,131,848,4,16
2020,03.30,145,993,4,20
2020,03.31,101,1094,35,28
2020,04.01,121,1215,35,29
2020,04.02,163,1378,35,37
2020,04.03,132,1510,633,50
2020,04.04,178,1688,633,60
2020,04.05,202,1890,633,79
2020,04.06,253,2143,633,94
2020,04.07,296,2439,633,125
2020,04.08,346,2785,633,141
2020,04.09,396,3181,633,174
2020,04.10,260,3441,633,194
2020,04.11,403,3844,633,233
2020,04.12,375,4219,1772,273
2020,04.13,442,4661,1843,296
2020,04.14,353,5014,1964,332
2020,04.15,385,5399,2125,406
2020,04.16,448,5847,2125,449
2020,04.17,450,6297,2125,486
2020,04.18,578,6875,2125,546
2020,04.19,622,7497,2627,650
2020,04.20,764,8261,2627,686
2020,04.21,511,8772,2627,712
2020,04.22,729,9501,2627,857
2020,04.23,1043,10544,2627,970
2020,04.24,1089,11633,2627,1069
2020,04.25,1239,12872,7149,1221
2020,04.26,970,13842,7149,1305
2020,04.27,835,14677,8354,1351
2020,04.28,852,15529,9086,1434
2020,04.29,1223,16752,11423,1569
2020,04.30,1047,17799,11423,1732
2020,05.01,1425,19224,11423,1859
2020,05.02,1515,20739,12377,1972
2020,05.03,0,20739,12377,1972
2020,05.04,2732,23471,13447,2154
2020,05.05,1434,24905,15938,2271
2020,05.06,1120,26025,16810,2507
2020,05.07,1609,27634,17781,2704
2020,05.08,1982,29616,17781,2961
2020,05.09,1906,31522,20314,3160
2020,05.10,1938,33460,21824,3353
2020,05.11,1562,35022,23100,3465
2020,05.12,1305,36327,23100,3573
2020,05.13,1997,38324,25935,3926
2020,05.14,1862,40186,26990,4220
2020,05.15,2409,42595,28475,4477
2020,05.16,2437,45032,30451,4767
2020,05.17,2112,47144,31848,5045
2020,05.18,2075,49219,33329,5177
2020,05.19,2414,51633,35388,5332
2020,05.20,2713,54346,37325,5666
2020,05.21,2248,56594,38419,6090
2020,05.22,2973,59567,40152,6510
2020,05.23,2960,62527,42191,6989
2020,05.24,3329,65856,44424,7179
2020,05.25,2764,68620,46979,7394
2020,05.26,2485,71105,49452,7633
2020,05.27,3455,74560,51708,8134
2020,05.28,3463,78023,53834,8597
2020,05.29,3377,81400,56041,9044
2020,05.30,3227,84627,59003,9415
2020,05.31,2885,87512,61247,9779
2020,06.01,3152,90664,63772,9930
2020,06.02,2771,93435,66965,10167
2020,06.03,3891,97326,69749,10637
2020,06.04,3912,101238,72680,11729
2020,06.05,4442,105680,74758,12545
2020,06.06,4346,110026,77841,13170
2020,06.07,3593,113619,80830,13511
2020,06.08,3484,117103,83775,13699
2020,06.09,2999,120102,87633,14053
2020,06.10,4199,124301,90748,14649
2020,06.11,4883,129184,93930,15357
2020,06.12,4790,133974,97198,15944
2020,06.13,5222,139196,100876,16448
2020,06.14,3494,142690,104078,16872
2020,06.15,4147,146837,107298,17141
2020,06.16,3427,150264,112292,17580
2020,06.17,4599,154863,115394,18310
2020,06.18,4930,159793,118504,19080
2020,06.19,5662,165455,122180,19747
2020,06.20,5030,170485,126438,20394
2020,06.21,4717,175202,130854,20781
2020,06.22,5343,180545,134495,21825
2020,06.23,4577,185122,139383,22584
2020,06.24,6288,191410,143646,23377
2020,06.25,5437,196847,148487,24324
2020,06.26,6104,202951,152362,25060
2020,06.27,5441,208392,156827,25779
2020,06.28,4410,212802,160721,26381
2020,06.29,4050,216852,164646,26648
2020,06.30,3805,220657,170147,27121
2020,07.01,5432,226089,174538,27769
2020,07.02,5681,231770,178526,28510
2020,07.03,6741,238511,183757,29189
2020,07.04,6740,245251,189345,29843
2020,07.05,6914,252165,195724,30366
2020,07.06,4683,256848,199914,30639
2020,07.07,4902,261750,204826,31119
2020,07.08,6258,268008,209437,32014
2020,07.09,6995,275003,214316,32796
2020,07.10,7280,282283,219628,33526
2020,07.11,6891,289174,225356,34191
2020,07.12,6094,295268,229856,34730
2020,07.13,4482,299750,234905,35006
2020,07.14,4685,304435,240101,35491
2020,07.15,7051,311486,245830,36327
2020,07.16,6149,317635,252368,36906
2020,07.17,6406,324041,257681,37574
2020,07.18,7257,331298,264202,38310
2020,07.19,7615,338913,271239,38888
2020,07.20,5311,344224,254941,39184
2020,07.21,5172,349396,263091,39485
2020,07.22,6859,356255,267407,40400
2020,07.23,6019,362274,270147,41190
2020,07.24,8438,370712,275454,41908
2020,07.25,7573,378285,283382,42645
2020,07.26,6751,385036,288819,42645
2020,07.27,5480,390516,295222,43680
2020,07.28,4973,395489,303810,44022
2020,07.29,7208,402697,308142,44876
2020,07.30,5752,408449,314538,45361
2020,07.31,7730,416179,320100,46000
2020,08.01,8458,424637,327115,46688
2020,08.02,9556,434193,334867,47472
2020,08.03,4853,439046,342527,47746
