year,date,不丹,东帝汶,乌克兰,乌兹别克斯坦,乌干达,乌拉圭,乍得,也门,亚美尼亚,以色列,伊拉克,伊朗,伯利兹,俄罗斯,保加利亚,克罗地亚,冰岛,刚果（布）,刚果（金）,利比亚,加拿大,加蓬,匈牙利,南非,博茨瓦纳,卡塔尔,卢旺达,卢森堡,印度,印度尼西亚,危地马拉,厄瓜多尔,厄立特里亚,叙利亚,古巴,吉尔吉斯斯坦,吉布提,哈萨克斯坦,哥斯达黎加,喀麦隆,土耳其,圣卢西亚,圣基茨和尼维斯,圣文森特和格林纳丁斯,圣马力诺,圭亚那,坦桑尼亚,埃及,埃塞俄比亚,塔吉克斯坦,塞尔维亚,塞浦路斯,塞舌尔,墨西哥,多米尼克,奥地利,委内瑞拉,安哥拉,安提瓜和巴布达,安道尔,密克罗尼西亚,尼加拉瓜,尼泊尔,巴勒斯坦,巴哈马,巴基斯坦,巴巴多斯,巴布亚新几内亚,巴拉圭,巴拿马,巴林,巴西,布隆迪,希腊,德国,意大利,所罗门群岛,拉脱维亚,挪威,捷克,摩尔多瓦,摩洛哥,摩纳哥,文莱,斯威士兰,斯洛伐克,斯洛文尼亚,斯里兰卡,新加坡,新西兰,智利,柬埔寨,格林纳达,格鲁吉亚,梵蒂冈,比利时,毛里求斯,沙特阿拉伯,法国,波兰,泰国,津巴布韦,洪都拉斯,海地,澳大利亚,爱尔兰,爱沙尼亚,牙买加,特立尼达和多巴哥,玻利维亚,瑞典,瑞士,瓦努阿图,白俄罗斯,科威特,科摩罗,秘鲁,突尼斯,立陶宛,索马里,约旦,纳米比亚,缅甸,罗马尼亚,美国,老挝,肯尼亚,芬兰,苏丹,苏里南,英国,荷兰,莫桑比克,莱索托,菲律宾,萨尔瓦多,萨摩亚,葡萄牙,蒙古,西班牙,赞比亚,赤道几内亚,越南,阿塞拜疆,阿富汗,阿尔及利亚,阿尔巴尼亚,阿曼,阿根廷,阿联酋,韩国,马尔代夫,马拉维,马来西亚,马绍尔群岛,马耳他,马达加斯加,黎巴嫩
2020,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0,0,1,33,0,0,1,0,0,0,1,0,0,6,0,25,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,3,0,0,0,3,0,0,0,0,2,0,0,12,0,0,0,0,0,0,5,24,0,0,15,0,0,0,0
2020,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0,0,1,40,0,0,1,0,0,0,1,0,0,11,0,32,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,3,0,0,0,3,0,0,0,0,2,0,0,13,0,0,0,0,0,0,7,24,0,0,16,0,0,0,0
2020,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,0,1,40,0,0,1,0,0,0,1,0,0,11,0,32,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,3,0,0,0,3,0,0,0,0,2,0,0,14,0,0,0,0,0,0,7,27,0,0,17,0,0,0,0
2020,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,0,1,45,0,0,1,0,0,0,1,0,0,11,0,32,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,8,0,0,0,3,0,0,0,0,2,0,0,14,0,0,0,0,0,0,7,27,0,0,18,0,0,0,0
2020,2.11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,0,1,47,0,0,1,0,0,0,1,0,0,11,0,33,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,0,8,0,0,0,3,0,0,0,0,2,0,0,15,0,0,0,0,0,0,8,28,0,0,18,0,0,0,0
2020,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,0,1,50,0,0,1,0,0,0,1,0,0,11,0,33,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,0,8,0,0,0,3,0,0,0,0,2,0,0,15,0,0,0,0,0,0,8,28,0,0,18,0,0,0,0
2020,2.13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,0,1,58,0,0,1,0,0,0,1,0,0,11,0,33,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1,0,0,9,0,0,0,3,0,0,0,0,2,0,0,16,0,0,0,0,0,0,8,28,0,0,19,0,0,0,0
2020,2.14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,0,1,67,0,0,1,0,0,0,1,0,0,11,0,33,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,0,0,9,0,0,0,3,0,0,0,0,2,0,0,16,0,0,0,0,0,0,8,28,0,0,19,0,0,0,0
2020,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,0,1,67,0,0,1,0,0,0,1,0,0,11,0,34,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,0,0,9,0,0,0,3,0,0,0,0,2,0,0,16,0,0,0,0,0,0,8,28,0,0,21,0,0,0,0
2020,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,0,1,72,0,0,1,0,0,0,1,0,0,12,0,35,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,0,0,9,0,0,0,3,0,0,0,0,2,0,0,16,0,0,0,0,0,0,8,29,0,0,22,0,0,0,0
2020,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,0,1,75,0,0,1,0,0,0,1,0,0,12,0,35,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,0,0,9,0,0,0,3,0,0,0,0,2,0,0,16,0,0,0,0,0,0,9,30,0,0,22,0,0,0,0
2020,2.18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,0,1,81,0,0,1,0,0,0,1,0,0,12,0,35,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,0,0,9,0,0,0,3,0,0,0,0,2,0,0,16,0,0,0,0,0,0,9,31,0,0,22,0,0,0,0
2020,2.19,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,0,1,84,0,0,1,0,0,0,1,0,0,12,0,35,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,0,0,9,0,0,0,3,0,0,0,0,2,0,0,16,0,0,0,0,0,0,9,51,0,0,22,0,0,0,0
2020,2.2,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,0,1,84,0,0,1,0,0,0,1,0,0,12,0,35,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,0,0,9,0,0,0,3,0,0,0,0,2,0,0,16,0,0,0,0,0,0,9,104,0,0,22,0,0,0,0
2020,2.21,0,0,0,0,0,0,0,0,0,1,0,18,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,6,0,0,0,0,0,0,0,0,0,0,0,1,85,0,0,1,0,0,0,1,0,0,12,0,35,0,0,0,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,0,0,9,0,0,0,3,0,0,0,0,2,0,0,16,0,0,0,0,0,0,9,208,0,0,22,0,0,0,1
2020,2.22,0,0,0,0,0,0,0,0,0,1,0,28,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,16,20,0,0,0,0,0,0,0,0,0,0,0,1,89,0,0,1,0,0,0,1,0,0,12,0,35,0,0,0,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,1,0,0,9,0,0,0,3,0,0,0,0,2,0,0,16,0,0,0,0,0,0,13,433,0,0,22,0,0,0,1
2020,2.23,0,0,0,0,0,0,0,0,0,1,0,43,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,16,132,0,0,0,0,0,0,0,0,0,0,0,1,89,0,0,1,0,0,0,1,0,0,12,0,35,0,0,0,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,1,0,0,9,0,0,0,3,0,0,0,0,2,0,0,16,0,0,0,0,0,0,13,602,0,0,22,0,0,0,1
2020,2.24,0,0,0,0,0,0,0,0,0,2,0,61,0,2,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,16,230,0,0,0,0,0,0,0,0,0,0,0,1,90,0,0,1,0,0,0,1,0,0,12,0,35,0,0,0,22,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,35,0,0,1,0,0,13,0,0,0,3,0,0,0,0,2,0,0,16,0,1,0,0,2,0,13,833,0,0,22,0,0,0,1
2020,2.25,0,0,0,0,0,0,0,0,0,2,5,95,0,2,0,1,0,0,0,0,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,17,0,0,0,16,283,0,0,0,0,0,0,0,0,0,0,0,1,90,0,0,1,0,0,0,1,0,0,12,0,37,0,0,0,23,0,0,0,0,0,1,1,0,0,8,0,0,0,0,0,0,0,0,0,53,0,0,1,0,0,13,0,0,0,3,0,0,0,0,3,0,0,16,0,1,0,0,4,0,13,977,0,0,22,0,0,0,1
2020,2.26,0,0,0,0,0,0,0,0,0,6,5,139,0,2,0,1,0,0,0,0,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,26,1,0,1,19,374,0,0,0,0,0,0,0,0,0,0,0,1,93,0,0,1,0,0,0,1,0,0,17,0,40,0,0,0,23,0,0,0,0,0,1,1,0,0,25,0,0,0,0,0,0,0,0,0,57,0,0,1,0,0,13,0,0,0,3,0,0,0,0,9,0,0,16,0,1,1,0,4,0,13,1261,0,0,22,0,0,0,2
2020,2.27,0,0,0,0,0,0,0,0,0,6,6,245,0,5,0,3,0,0,0,0,12,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,33,1,0,3,27,528,0,0,1,0,0,0,0,0,0,0,0,1,93,0,0,1,0,1,0,1,0,0,18,0,40,0,0,0,23,0,1,0,0,0,2,4,0,0,43,0,0,0,0,0,0,0,0,1,60,0,0,2,0,0,15,0,0,0,3,0,0,0,0,13,0,0,16,0,1,1,0,5,0,13,1766,0,0,23,0,0,0,3
2020,2.28,0,0,0,0,0,0,0,0,0,8,7,388,0,5,0,3,0,0,0,0,14,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,1,0,0,2,0,0,0,0,38,1,0,4,60,655,0,0,4,0,0,0,0,0,0,0,0,1,96,1,0,1,0,2,0,1,0,0,41,0,41,0,0,0,24,0,1,0,0,0,7,15,0,1,45,0,0,0,1,0,0,0,0,3,60,0,0,2,0,0,19,2,0,0,3,0,0,0,0,25,0,0,16,1,1,1,0,6,0,19,2337,0,0,25,0,0,0,3
2020,2.29,0,0,0,0,0,0,0,0,0,9,8,593,0,0,0,5,1,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,41,0,0,4,66,888,0,0,7,0,0,0,1,0,0,0,0,0,102,0,0,0,0,3,0,0,0,0,73,0,42,0,0,0,25,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,3,0,0,23,4,0,0,0,0,0,0,0,41,0,0,0,3,0,0,0,6,0,21,3150,0,0,25,0,0,0,0
2020,3.01,0,0,0,0,0,0,0,0,0,10,13,593,0,5,0,7,1,0,0,0,20,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,1,0,0,3,0,0,0,0,41,2,0,7,117,1128,0,0,17,0,0,0,1,0,0,0,0,1,106,1,0,1,0,3,0,2,0,0,100,0,42,0,0,0,28,1,1,0,0,0,13,24,0,1,46,0,0,0,1,0,0,0,0,3,69,0,0,3,0,0,35,7,0,0,3,0,0,0,0,74,0,0,16,3,1,1,0,6,0,21,3736,0,0,29,0,0,0,3
2020,3.02,0,0,0,0,0,0,0,0,0,10,21,1501,0,6,0,8,3,0,0,0,24,0,0,0,0,1,0,0,5,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,14,0,0,0,1,0,0,1,0,0,4,0,0,0,0,47,2,0,7,157,1713,0,0,19,3,0,0,1,0,0,0,0,1,108,1,0,1,0,3,0,8,0,0,130,0,43,0,0,0,33,1,1,0,0,0,14,27,0,1,56,0,0,0,1,0,1,0,0,3,89,0,0,6,0,0,40,10,0,0,5,0,0,2,0,74,0,0,16,3,1,3,0,6,0,21,4335,0,0,29,0,0,0,3
2020,3.03,0,0,1,0,0,0,0,0,0,12,26,2336,0,6,0,9,9,0,0,0,27,0,0,0,0,7,0,0,11,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,16,0,0,0,1,0,0,1,0,0,5,0,0,0,0,47,2,0,7,196,2086,0,1,32,5,0,0,1,0,0,0,0,1,110,1,0,1,0,3,0,13,0,1,204,0,43,0,0,0,40,1,1,0,0,0,19,46,0,3,56,0,0,1,1,0,1,0,0,3,105,0,0,7,0,0,51,24,0,0,5,0,0,2,0,150,0,0,16,3,1,5,0,12,0,21,5186,0,0,36,0,0,0,3
